grid_lat,grid_lon,year,month,Plastic_Density_kg_km2,Plastic_Record_Count,Plastic_Types_Present,Ocean_Zone,Species_Count,Unique_Species,Taxonomic_Groups,Dominant_IUCN,Observation_Types,SST_C,pH,Species_Obs,Heatwave_Pct,Country,Waste_Source,Coastal_Risk,Recycling_Rate_Pct,Avg_Temp_C,Temp_Change_C,co2_ppm,CO2_Change_ppm,Sea_Level_Change_mm,Regional_Contribution_Pct,Habitat_Type
10,92,2023,,,,,Andaman_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,12.78,Coral_Reef
10,92,2024,,,,,Andaman_Sea,1.0,1.0,Mammalia,VU,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Coral_Reef
10,93,2024,,,,,Andaman_Sea,7.0,4.0,Aves|Pisces,LC/Not Evaluated,Occurrence|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Coral_Reef
10,94,2024,,,,,Andaman_Sea,1.0,1.0,Mammalia,DD,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Coral_Reef
11,72,2019,,,,,Arabian_Sea,5.0,2.0,Mammalia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Coral_Reef
11,74,2015,4.0,0.0409401990217769,1.0,PS,Arabian_Sea,,,,,,28.732,8.048399999999999,101.2,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Coral_Reef
11,74,2020,,,,,Arabian_Sea,1.0,1.0,Mammalia,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,35.33,Coral_Reef
11,74,2024,,,,,Arabian_Sea,1.0,1.0,Mammalia,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Coral_Reef
11,75,2018,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,35.33,Open_Ocean
11,75,2019,,,,,Arabian_Sea,5.0,2.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Open_Ocean
11,75,2020,,,,,Arabian_Sea,5.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,35.33,Open_Ocean
11,75,2021,,,,,Arabian_Sea,2.0,2.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,35.33,Open_Ocean
11,75,2022,,,,,Arabian_Sea,2.0,2.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,35.33,Open_Ocean
11,75,2023,,,,,Arabian_Sea,25.0,5.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,35.33,Open_Ocean
11,75,2024,,,,,Arabian_Sea,68.0,11.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
11,75,2025,,,,,Arabian_Sea,105.0,13.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
11,76,2015,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,26.26,Coral_Reef
11,76,2016,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Coral_Reef
11,76,2017,,,,,Bay_of_Bengal,5.0,4.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,26.26,Coral_Reef
11,76,2018,,,,,Bay_of_Bengal,6.0,6.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Coral_Reef
11,76,2019,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,26.26,Coral_Reef
11,76,2020,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,26.26,Coral_Reef
11,76,2021,,,,,Bay_of_Bengal,6.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Coral_Reef
11,76,2022,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,26.26,Coral_Reef
11,76,2023,,,,,Bay_of_Bengal,19.0,5.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Coral_Reef
11,76,2024,,,,,Bay_of_Bengal,33.0,9.0,Aves|Pisces,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Coral_Reef
11,76,2025,,,,,Bay_of_Bengal,112.0,13.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
11,77,2017,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,26.26,Coral_Reef
11,77,2022,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,26.26,Coral_Reef
11,77,2023,,,,,Bay_of_Bengal,7.0,3.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Coral_Reef
11,77,2024,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Coral_Reef
11,77,2025,,,,,Bay_of_Bengal,50.0,10.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
11,78,2017,,,,,Bay_of_Bengal,5.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,26.26,Coral_Reef
11,78,2018,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Coral_Reef
11,78,2019,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,26.26,Coral_Reef
11,78,2021,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Coral_Reef
11,78,2022,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,26.26,Coral_Reef
11,78,2023,,,,,Bay_of_Bengal,3.0,2.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Coral_Reef
11,78,2024,,,,,Bay_of_Bengal,7.0,5.0,Aves,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Coral_Reef
11,78,2025,,,,,Bay_of_Bengal,35.0,9.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
11,79,2017,,,,,Bay_of_Bengal,3.0,2.0,Aves,LC,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,26.26,Coral_Reef
11,79,2018,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Coral_Reef
11,79,2019,,,,,Bay_of_Bengal,3.0,3.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,26.26,Coral_Reef
11,79,2020,,,,,Bay_of_Bengal,1.0,1.0,Pisces,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,26.26,Coral_Reef
11,79,2021,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Coral_Reef
11,79,2022,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,26.26,Coral_Reef
11,79,2023,,,,,Bay_of_Bengal,2.0,2.0,Aves|Pisces,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Coral_Reef
11,79,2024,,,,,Bay_of_Bengal,6.0,3.0,Aves|Pisces|Reptilia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Coral_Reef
11,79,2025,,,,,Bay_of_Bengal,12.0,6.0,Aves|Reptilia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
11,80,2025,,,,,Bay_of_Bengal,1.0,1.0,Mammalia,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
11,84,2015,7.0,0.0164927986790942,1.0,PET,Bay_of_Bengal,,,,,,27.908,8.051,133.0,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,26.26,Open_Ocean
11,90,2016,2.0,0.0309713164780191,1.0,PP,Bay_of_Bengal,,,,,,28.1625,8.104000000000001,122.75,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Open_Ocean
11,92,2016,8.0,0.0367417042988543,1.0,PE,Andaman_Sea,,,,,,26.782,8.080200000000001,124.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,12.78,Coral_Reef
11,92,2019,,,,,Andaman_Sea,2.0,1.0,Mammalia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,12.78,Coral_Reef
11,92,2020,,,,,Andaman_Sea,1.0,1.0,Reptilia,VU,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,12.78,Coral_Reef
11,92,2022,,,,,Andaman_Sea,6.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,12.78,Coral_Reef
11,92,2023,,,,,Andaman_Sea,23.0,10.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,12.78,Coral_Reef
11,92,2024,,,,,Andaman_Sea,52.0,7.0,Aves|Mammalia|Reptilia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Coral_Reef
11,92,2025,,,,,Andaman_Sea,48.0,7.0,Aves|Reptilia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,12.78,Coral_Reef
11,93,2023,,,,,Andaman_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,12.78,Coral_Reef
11,93,2024,,,,,Andaman_Sea,2.0,2.0,Mammalia|Reptilia,VU,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Coral_Reef
11,93,2025,,,,,Andaman_Sea,18.0,3.0,Aves|Reptilia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,12.78,Coral_Reef
12,70,2015,9.0,0.0023371895180265,1.0,PP,Arabian_Sea,,,,,,29.066000000000003,8.0338,114.0,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
12,73,2019,,,,,Arabian_Sea,1.0,1.0,Mammalia,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Coral_Reef
12,74,2021,,,,,Arabian_Sea,3.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,35.33,Coral_Reef
12,74,2022,,,,,Arabian_Sea,3.0,1.0,Mammalia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,35.33,Coral_Reef
12,74,2023,,,,,Arabian_Sea,5.0,3.0,Aves|Mammalia|Reptilia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,35.33,Coral_Reef
12,74,2024,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Coral_Reef
12,74,2025,,,,,Arabian_Sea,8.0,6.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Coral_Reef
12,75,2015,7.0,0.0211141843217611,1.0,PS,Arabian_Sea,,,,,,27.908,8.051,133.0,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
12,75,2018,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,35.33,Open_Ocean
12,75,2019,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Open_Ocean
12,75,2021,,,,,Arabian_Sea,4.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,35.33,Open_Ocean
12,75,2022,,,,,Arabian_Sea,9.0,3.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,35.33,Open_Ocean
12,75,2023,,,,,Arabian_Sea,10.0,4.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,35.33,Open_Ocean
12,75,2024,,,,,Arabian_Sea,20.0,9.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,35.33,Open_Ocean
12,75,2025,,,,,Arabian_Sea,30.0,13.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,35.33,Open_Ocean
12,76,2015,,,,,Bay_of_Bengal,6.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,26.26,Coral_Reef
12,76,2016,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Coral_Reef
12,76,2017,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,26.26,Coral_Reef
12,76,2018,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Coral_Reef
12,76,2022,,,,,Bay_of_Bengal,4.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,26.26,Coral_Reef
12,76,2023,,,,,Bay_of_Bengal,12.0,6.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Coral_Reef
12,76,2024,,,,,Bay_of_Bengal,6.0,5.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Coral_Reef
12,76,2025,,,,,Bay_of_Bengal,47.0,14.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
12,77,2015,5.0,0.0398569405307434,1.0,PVC,Bay_of_Bengal,2.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,28.5575,8.07275,116.5,0.0,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,26.26,Coral_Reef
12,77,2015,9.0,0.0224069487443397,1.0,PET,Bay_of_Bengal,2.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,29.066000000000003,8.0338,114.0,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,26.26,Coral_Reef
12,77,2016,,,,,Bay_of_Bengal,5.0,5.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Coral_Reef
12,77,2019,,,,,Bay_of_Bengal,7.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,26.26,Coral_Reef
12,77,2020,,,,,Bay_of_Bengal,4.0,3.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,26.26,Coral_Reef
12,77,2021,,,,,Bay_of_Bengal,3.0,3.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Coral_Reef
12,77,2022,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,26.26,Coral_Reef
12,77,2023,,,,,Bay_of_Bengal,23.0,8.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Coral_Reef
12,77,2024,,,,,Bay_of_Bengal,31.0,12.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Coral_Reef
12,77,2025,,,,,Bay_of_Bengal,201.0,19.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
12,78,2021,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Coral_Reef
12,78,2023,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Coral_Reef
12,78,2024,,,,,Bay_of_Bengal,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Coral_Reef
12,78,2025,,,,,Bay_of_Bengal,19.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
12,79,2015,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,26.26,Coral_Reef
12,79,2018,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Coral_Reef
12,79,2020,,,,,Bay_of_Bengal,3.0,2.0,Aves,LC,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,26.26,Coral_Reef
12,79,2021,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Coral_Reef
12,79,2022,,,,,Bay_of_Bengal,3.0,1.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,26.26,Coral_Reef
12,79,2023,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Coral_Reef
12,79,2024,,,,,Bay_of_Bengal,4.0,3.0,Aves|Mammalia,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Coral_Reef
12,79,2025,,,,,Bay_of_Bengal,40.0,10.0,Aves|Reptilia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
12,80,2016,,,,,Bay_of_Bengal,1.0,1.0,Mammalia,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,26.26,Coral_Reef
12,80,2017,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Citizen_Science,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,26.26,Coral_Reef
12,80,2018,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,26.26,Coral_Reef
12,80,2019,,,,,Bay_of_Bengal,9.0,4.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,26.26,Coral_Reef
12,80,2020,,,,,Bay_of_Bengal,24.0,6.0,Aves,LC/Not Evaluated,Citizen_Science|Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,26.26,Coral_Reef
12,80,2021,,,,,Bay_of_Bengal,3.0,2.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,436.7416666666666,1.956,2.754,26.26,Coral_Reef
12,80,2022,,,,,Bay_of_Bengal,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,439.0366666666667,2.295,3.689,26.26,Coral_Reef
12,80,2023,,,,,Bay_of_Bengal,2.0,1.0,Mammalia,DD,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,26.26,Coral_Reef
12,80,2024,,,,,Bay_of_Bengal,21.0,8.0,Aves|Mammalia|Reptilia,LC/Not Evaluated,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,26.26,Coral_Reef
12,80,2025,,,,,Bay_of_Bengal,86.0,10.0,Aves|Mammalia|Reptilia,LC/Not Evaluated,Citizen_Science|Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,26.26,Coral_Reef
12,92,2023,,,,,Andaman_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,441.04583333333335,2.009,4.08,12.78,Coral_Reef
12,92,2024,,,,,Andaman_Sea,3.0,2.0,Aves|Mammalia,VU,Human_Observation|Scientific,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Coral_Reef
12,92,2025,,,,,Andaman_Sea,5.0,3.0,Aves|Reptilia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,12.78,Coral_Reef
12,93,2024,,,,,Andaman_Sea,1.0,1.0,Mammalia,VU,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,443.1566666666667,2.111,3.837,12.78,Coral_Reef
12,93,2025,,,,,Andaman_Sea,3.0,3.0,Aves|Reptilia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,,,,12.78,Coral_Reef
13,65,2015,7.0,0.0407046769564775,2.0,PP|PS,Arabian_Sea,,,,,,27.908,8.051,133.0,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
13,66,2016,8.0,0.0333272907888576,1.0,PS,Arabian_Sea,,,,,,26.782,8.080200000000001,124.0,0.0,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,35.33,Open_Ocean
13,67,2015,6.0,0.0027926290297742,1.0,PET,Arabian_Sea,,,,,,27.986,8.0716,120.6,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Open_Ocean
13,72,2015,9.0,0.0103380398623121,2.0,PE|PP,Arabian_Sea,,,,,,29.066000000000003,8.0338,114.0,0.2,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Coral_Reef
13,73,2015,3.0,0.0014508298515449,1.0,PE,Arabian_Sea,,,,,,28.492,8.0546,120.8,0.4,India,Consumer_Goods,High,11.5,16.058583333333335,,424.42,,,35.33,Coral_Reef
13,74,2016,,,,,Arabian_Sea,2.0,2.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,426.5366666666666,2.117,3.718,35.33,Coral_Reef
13,74,2017,,,,,Arabian_Sea,1.0,1.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,428.605,2.068,2.529,35.33,Coral_Reef
13,74,2018,,,,,Arabian_Sea,2.0,2.0,Aves,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,430.64416666666665,2.039,4.289,35.33,Coral_Reef
13,74,2019,,,,,Arabian_Sea,3.0,3.0,Mammalia,LC/Not Evaluated,Human_Observation,,,,,India,Consumer_Goods,High,11.5,,,432.615,1.971,2.326,35.33,Coral_Reef
13,74,2020,,,,,Arabian_Sea,2.0,2.0,Aves|Mammalia,LC/Not Evaluated,Scientific,,,,,India,Consumer_Goods,High,11.5,,,434.78583333333336,2.171,4.287,35.33,Coral_Reef
